Unnamed: 0,HMDB,Symbol,Direction,MetName,Transport,T_direction,Reversibility,DB,Type
9894,HMDB0000045,TRIM63,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2378,HMDB0000538,ITK,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9930,HMDB0001106,AOC3,1,3-Aminopropionaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9927,HMDB0003791,AOC3,1,"3,4-Dihydroxyphenylacetaldehyde",unknown,unknown,irreversible,ReconProductionDegradation,met_est
2379,HMDB0001341,ITK,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2352,HMDB0001104,NGLY1,1,N-Acetyl-b-glucosaminylamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2355,HMDB0001341,ATP5F1C,-1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2359,HMDB0000538,ATP5F1C,1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9926,HMDB0060661,AOC3,1,APC,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9925,HMDB0001426,AOC3,1,Formaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9924,HMDB0004181,AOC3,1,Methylimidazole acetaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9901,HMDB0007862,LPIN2,-1,PA(18:1(11Z)/18:1(11Z)),unknown,unknown,irreversible,ReconProductionDegradation,met_est
9900,HMDB0000277,LPIN2,-1,Sphingosine 1-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9923,HMDB0060253,AOC3,1,1-Methylpyrrolinium,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9906,HMDB0000252,LPIN2,1,Sphingosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9909,HMDB0003661,AOC3,-1,N-Methylputrescine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9910,HMDB0001257,AOC3,-1,Spermidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9911,HMDB0001256,AOC3,-1,Spermine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9912,HMDB0001414,AOC3,-1,Putrescine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9913,HMDB0000898,AOC3,-1,1-Methylhistamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9914,HMDB0000164,AOC3,-1,Methylamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9915,HMDB0002134,AOC3,-1,Aminoacetone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9916,HMDB0000073,AOC3,-1,Dopamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9919,HMDB0000002,AOC3,-1,"1,3-Diaminopropane",unknown,unknown,irreversible,ReconProductionDegradation,met_est
9920,HMDB0013076,AOC3,1,Spermine dialdehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9921,HMDB0012135,AOC3,1,1-(3-Aminopropyl)-4-aminobutanal,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9922,HMDB0001080,AOC3,1,4-Aminobutyraldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9808,HMDB0000089,UCK1,-1,Cytidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9807,HMDB0000296,UCK1,-1,Uridine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9806,HMDB0001273,UCK1,-1,Guanosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2605,HMDB0000826,FASN,1,Pentadecanoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2606,HMDB0000910,FASN,1,Tridecanoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2607,HMDB0000217,FASN,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2608,HMDB0000221,FASN,1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2603,HMDB0001070,FASN,1,Octanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2611,HMDB0001114,FASN,1,Stearoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2612,HMDB0001338,FASN,1,Palmityl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2613,HMDB0001521,FASN,1,Tetradecanoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2604,HMDB0002259,FASN,1,Heptadecanoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2602,HMDB0001206,FASN,-1,Acetyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2584,HMDB0002172,PAOX,-1,"N1,N12-Diacetylspermine",unknown,unknown,irreversible,ReconProductionDegradation,met_est
2593,HMDB0012880,PAOX,1,Acetamidopropanal,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9745,HMDB0059600,PHYKPL,-1,5-phosphonooxy-L-lysine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2591,HMDB0001257,PAOX,1,Spermidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2592,HMDB0001276,PAOX,1,N1-Acetylspermidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2601,HMDB0001275,FASN,-1,Propionyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2594,HMDB0001414,PAOX,1,Putrescine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9737,HMDB0060180,ACYP1,1,D-Glycerate 3-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9734,HMDB0001270,ACYP1,-1,"Glyceric acid 1,3-biphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
2600,HMDB0001175,FASN,-1,Malonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2614,HMDB0003571,FASN,1,Lauroyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2615,HMDB0006404,FASN,1,Decanoyl-CoA (n-C10:0CoA),unknown,unknown,irreversible,ReconProductionDegradation,met_est
2616,HMDB0001423,FASN,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2654,HMDB0001202,DCTPP1,1,dCMP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9687,HMDB0001851,AKR7A2,1,L-Arabitol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9686,HMDB0001881,AKR7A2,1,Propylene glycol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2651,HMDB0001245,DCTPP1,-1,dCDP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9685,HMDB0000247,AKR7A2,1,Sorbitol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2657,HMDB0000538,PDPK1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9684,HMDB0000902,AKR7A2,1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9683,HMDB0006458,AKR7A2,1,D-Lactaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2658,HMDB0001341,PDPK1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46575,HMDB0001176,ST3GAL1,-1,Cytidine 5'-monophosphate-N-acetylneuraminic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9688,HMDB0006961,AKR7A2,1,Hydroxyacetone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9689,HMDB0000217,AKR7A2,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9690,HMDB0000269,CERS4,-1,Sphinganine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46577,HMDB0006219,ST3GAL1,1,13-cis-Retinoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46578,HMDB0000095,ST3GAL1,1,Cytidine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9695,HMDB0000252,CERS4,1,Sphingosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9698,HMDB0001423,CERS4,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9700,HMDB0000538,LATS1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9701,HMDB0001341,LATS1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2583,HMDB0001186,PAOX,-1,N1-Acetylspermine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2531,HMDB0000538,MKRN1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46611,HMDB0001197,PRODH2,1,FADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46610,HMDB0001301,PRODH2,1,1-Pyrroline-5-carboxylic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2523,HMDB0000687,LARS1,-1,L-Leucine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2524,HMDB0000538,LARS1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2528,HMDB0000045,LARS1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2533,HMDB0000045,MKRN1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9772,HMDB0001341,SPHK1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9771,HMDB0001383,SPHK1,1,Sphinganine 1-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9770,HMDB0000277,SPHK1,1,Sphingosine 1-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9769,HMDB0000538,SPHK1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2503,HMDB0000290,CHSY3,-1,Uridine diphosphate-N-acetylglucosamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2504,HMDB0000935,CHSY3,-1,Uridine diphosphate glucuronic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2505,HMDB0000073,CHSY3,-1,Dopamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9788,HMDB0000295,GCNT1,1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9787,HMDB0006219,GCNT1,1,13-cis-Retinoic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9784,HMDB0000290,GCNT1,-1,Uridine diphosphate-N-acetylglucosamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2513,HMDB0000295,CHSY3,1,Uridine 5'-diphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9768,HMDB0000269,SPHK1,-1,Sphinganine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9767,HMDB0000252,SPHK1,-1,Sphingosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46598,HMDB0000045,PDE10A,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46597,HMDB0001397,PDE10A,1,Guanosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2570,HMDB0001423,ACOT11,1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46591,HMDB0000058,PDE10A,-1,Cyclic AMP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46590,HMDB0001314,PDE10A,-1,Cyclic GMP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46584,HMDB0002704,IDUA,1,Iduronic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
9749,HMDB0001263,PHYKPL,1,Allysine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46604,HMDB0001248,PRODH2,-1,FAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2548,HMDB0000005,SDSL,1,2-Ketobutyric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
2542,HMDB0000167,SDSL,-1,L-Threonine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
10569,HMDB0006519,GPAM,-1,Stearidonoyl CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5073,HMDB0006547,ACSL6,-1,Stearidonic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5074,HMDB0003229,ACSL6,-1,Palmitoleic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
13074,HMDB0003571,ELOVL6,1,Lauroyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5101,HMDB0001114,ACSL6,1,Stearoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45635,HMDB0000904,NOS2,1,Citrulline,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6527,HMDB0000221,SRD5A3,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5103,HMDB0006532,ACSL6,1,Palmitoleyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45637,HMDB0004224,NOS2,1,N(omega)-Hydroxyarginine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6526,HMDB0000234,SRD5A3,-1,Testosterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5092,HMDB0006523,ACSL6,1,Arachidonyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5093,HMDB0001322,ACSL6,1,Oleoyl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6535,HMDB0000217,SRD5A3,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6534,HMDB0002961,SRD5A3,1,Dihydrotestosterone,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5094,HMDB0001338,ACSL6,1,Palmityl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6604,HMDB0003966,MAT2B,-1,Selenomethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6606,HMDB0000538,MAT2B,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6605,HMDB0000696,MAT2B,-1,L-Methionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6616,HMDB0001185,MAT2B,1,S-Adenosylmethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6614,HMDB0011118,MAT2B,1,Se-Adenosylselenomethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5047,HMDB0001388,ACSL6,-1,alpha-Linolenic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5048,HMDB0000207,ACSL6,-1,Oleic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45631,HMDB0000517,NOS2,-1,L-Arginine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45632,HMDB0000221,NOS2,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6569,HMDB0000056,CNDP2,1,beta-Alanine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6568,HMDB0000177,CNDP2,1,L-Histidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6564,HMDB0000033,CNDP2,-1,Carnosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5049,HMDB0000220,ACSL6,-1,Palmitic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6556,HMDB0000045,MYLIP,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6554,HMDB0000538,MYLIP,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45630,HMDB0001341,STK25,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45629,HMDB0000538,STK25,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6588,HMDB0000538,BTK,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6589,HMDB0001341,BTK,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6590,HMDB0000538,PRKACG,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6591,HMDB0001341,PRKACG,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5050,HMDB0001043,ACSL6,-1,Arachidonic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45638,HMDB0000217,NOS2,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
4786,HMDB0000114,PLA2G4A,1,Glycerylphosphorylethanolamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6366,HMDB0000939,ASMT,1,S-Adenosylhomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6372,HMDB0000061,HS3ST4,1,"Adenosine 3',5'-diphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
5235,HMDB0000538,RNF8,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6368,HMDB0001134,HS3ST4,-1,Phosphoadenosine phosphosulfate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6365,HMDB0004096,ASMT,1,5-Methoxyindoleacetate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6376,HMDB0000221,GSR,-1,NADPH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6364,HMDB0001389,ASMT,1,Melatonin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5237,HMDB0000045,RNF8,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45936,HMDB0000124,PFKFB2,1,Fructose 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6353,HMDB0001185,ASMT,-1,S-Adenosylmethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6377,HMDB0000217,GSR,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6351,HMDB0001238,ASMT,-1,N-Acetylserotonin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45661,HMDB0001554,IMPDH2,1,Xanthylic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45662,HMDB0001487,IMPDH2,1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6394,HMDB0001341,BCR,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6393,HMDB0000538,BCR,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45939,HMDB0001047,PFKFB2,1,"D-Fructose 2,6-bisphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
5228,HMDB0011149,PLA2G4B,1,LysoPC(O-18:0/0:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
5230,HMDB0012108,PLA2G4B,1,LysoPC(17:0/0:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
5231,HMDB0010405,PLA2G4B,1,LysoPC(24:0/0:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
5232,HMDB0010396,PLA2G4B,1,"LysoPC(20:4(8Z,11Z,14Z,17Z)/0:0)",unknown,unknown,irreversible,ReconProductionDegradation,met_est
5233,HMDB0010385,PLA2G4B,1,LysoPC(18:1(11Z)/0:0),unknown,unknown,irreversible,ReconProductionDegradation,met_est
6352,HMDB0000763,ASMT,-1,5-Hydroxyindoleacetic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6349,HMDB0000902,NDUFB3,1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5289,HMDB0000538,CDKL4,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5264,HMDB0002215,PAH,1,4a-Carbinolamine tetrahydrobiopterin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5278,HMDB0000538,PI4KA,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45681,HMDB0000538,DARS1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5281,HMDB0001341,PI4KA,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5290,HMDB0001341,CDKL4,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5262,HMDB0002281,PAH,1,4a-Hydroxytetrahydrobiopterin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5291,HMDB0000538,TRIM33,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5293,HMDB0000045,TRIM33,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5263,HMDB0000158,PAH,1,L-Tyrosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6348,HMDB0059661,NDUFB3,1,QH(2),unknown,unknown,irreversible,ReconProductionDegradation,met_est
45932,HMDB0000538,PFKFB2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6346,HMDB0001487,NDUFB3,-1,NADH,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6345,HMDB0002012,NDUFB3,-1,Ubiquinone-1,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45680,HMDB0000191,DARS1,-1,L-Aspartic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5248,HMDB0001414,SRM,-1,Putrescine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5260,HMDB0000027,PAH,-1,Tetrahydrobiopterin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5249,HMDB0000988,SRM,-1,S-Adenosylmethioninamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5252,HMDB0001257,SRM,1,Spermidine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5253,HMDB0001173,SRM,1,5'-Methylthioadenosine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5254,HMDB0001256,SRM,1,Spermine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5259,HMDB0000159,PAH,-1,L-Phenylalanine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45659,HMDB0000902,IMPDH2,-1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45658,HMDB0000175,IMPDH2,-1,Inosinic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6442,HMDB0059661,SDHA,1,QH(2),unknown,unknown,irreversible,ReconProductionDegradation,met_est
6439,HMDB0002012,SDHA,-1,Ubiquinone-1,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6435,HMDB0000045,CBLC,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6433,HMDB0000538,CBLC,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6427,HMDB0000061,CHST4,1,"Adenosine 3',5'-diphosphate",unknown,unknown,irreversible,ReconProductionDegradation,met_est
45970,HMDB0000148,GFPT1,1,L-Glutamic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45969,HMDB0001254,GFPT1,1,Glucosamine 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45657,HMDB0001341,MYO3B,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45963,HMDB0000641,GFPT1,-1,L-Glutamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45962,HMDB0000124,GFPT1,-1,Fructose 6-phosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6411,HMDB0000538,TSSK4,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5220,HMDB0000939,EHMT2,1,S-Adenosylhomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6412,HMDB0001341,TSSK4,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45960,HMDB0000538,DMAC2L,1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45940,HMDB0001341,PFKFB2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6408,HMDB0000210,VNN1,1,Pantothenic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6407,HMDB0002991,VNN1,1,Cysteamine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6405,HMDB0001338,VNN1,-1,Palmityl-CoA,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45656,HMDB0000538,MYO3B,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45949,HMDB0000538,PTK2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45950,HMDB0001341,PTK2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5203,HMDB0001043,FAAH,-1,Arachidonic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5202,HMDB0000131,FAAH,-1,Glycerol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5198,HMDB0000254,HIF1AN,1,Succinic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
5194,HMDB0000208,HIF1AN,-1,Oxoglutaric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45953,HMDB0006857,KANSL3,1,Dextrin,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45954,HMDB0000122,KANSL3,1,D-Glucose,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6425,HMDB0001134,CHST4,-1,Phosphoadenosine phosphosulfate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45956,HMDB0000538,CDKL1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45957,HMDB0001341,CDKL1,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45959,HMDB0001341,DMAC2L,-1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6629,HMDB0000175,GMPR2,1,Inosinic acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46012,HMDB0001358,RDH13,1,Retinal,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6847,HMDB0001345,SHMT1,1,4-Trimethylammoniobutanal,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6843,HMDB0001422,SHMT1,-1,"3-Hydroxy-N6,N6,N6-trimethyl-L-lysine",unknown,unknown,irreversible,ReconProductionDegradation,met_est
46011,HMDB0002152,RDH13,1,11-cis-Retinaldehyde,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6832,HMDB0001341,MYLK2,1,ADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6826,HMDB0000092,BHMT2,1,Dimethylglycine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6856,HMDB0000538,UBE2QL1,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6858,HMDB0000045,UBE2QL1,1,Adenosine monophosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6829,HMDB0000538,MYLK2,-1,Adenosine triphosphate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6825,HMDB0000696,BHMT2,1,L-Methionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6630,HMDB0000217,GMPR2,1,NADP,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45580,HMDB0000491,BCKDHA,-1,3-Methyl-2-oxovaleric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45577,HMDB0000902,BCKDHA,-1,NAD,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6797,HMDB0000939,DNMT3L,1,S-Adenosylhomocysteine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45581,HMDB0000695,BCKDHA,-1,Ketoleucine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
6792,HMDB0001185,DNMT3L,-1,S-Adenosylmethionine,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45582,HMDB0000962,BCKDHA,-1,Lipoamide,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45583,HMDB0000019,BCKDHA,-1,alpha-Ketoisovaleric acid,unknown,unknown,irreversible,ReconProductionDegradation,met_est
4905,HMDB0001134,HS3ST3B1,-1,Phosphoadenosine phosphosulfate,unknown,unknown,irreversible,ReconProductionDegradation,met_est
45576,HMDB0001423,BCKDHA,-1,Coenzyme A,unknown,unknown,irreversible,ReconProductionDegradation,met_est
46007,HMDB0006217,RDH13,-1,9-cis-Retinol,unknown,unknown,irreversible,ReconProductionDegradation,met_est
